Date;Open;High;Low;Close;Volume;Source
2026.04.10 04:00;4790.3999;4794.6001;4781.7998;4781.7998;1938;unknown
2026.04.10 05:00;4782.5;4793.0;4781.2998;4789.8999;2041;unknown
2026.04.10 06:00;4790.0;4790.2002;4766.2998;4769.7002;4933;unknown
2026.04.10 07:00;4769.6001;4781.2002;4764.6001;4773.0;2815;unknown
2026.04.10 08:00;4773.2998;4776.5;4752.7002;4763.1001;6126;unknown
2026.04.10 09:00;4763.6001;4783.2998;4763.1001;4774.6001;4786;unknown
2026.04.10 10:00;4774.7002;4784.0;4765.2998;4780.7002;3004;unknown
2026.04.10 11:00;4780.7002;4792.8999;4777.1001;4792.0;2403;unknown
2026.04.10 12:00;4792.1001;4806.8999;4783.8999;4795.5;9756;unknown
2026.04.10 13:00;4795.3999;4804.3999;4788.8999;4799.2998;9565;unknown
2026.04.10 14:00;4799.1001;4820.0;4791.7002;4799.2998;12260;unknown
2026.04.10 15:00;4799.3999;4811.8999;4779.2998;4785.7998;9232;unknown
2026.04.10 16:00;4785.8999;4790.7002;4768.3999;4788.1001;8217;unknown
2026.04.10 17:00;4788.3999;4793.2998;4782.1001;4784.5;6905;unknown
2026.04.10 18:00;4784.7002;4797.7002;4775.1001;4789.5;4567;unknown
2026.04.10 19:00;4789.5;4794.6001;4782.0;4783.6001;2701;unknown
2026.04.10 20:00;4783.5;4783.5;4764.0;4771.0;3254;unknown
2026.04.12 22:00;4688.7002;4707.3999;4665.2002;4680.6001;6936;unknown
2026.04.12 23:00;4680.5;4694.2002;4664.6001;4693.6001;3815;unknown
2026.04.13 00:00;4693.7002;4721.0;4686.8999;4718.0;3775;unknown
2026.04.13 01:00;4717.5;4749.5;4716.0;4743.1001;7086;unknown
2026.04.13 02:00;4743.7002;4749.5;4732.5;4742.0;2759;unknown
2026.04.13 03:00;4742.5;4745.7998;4733.7002;4741.6001;1479;unknown
2026.04.13 04:00;4740.0;4747.0;4729.2002;4744.7002;2648;unknown
2026.04.13 05:00;4744.8999;4752.6001;4737.8999;4751.1001;2387;unknown
2026.04.13 06:00;4751.5;4754.7002;4742.7002;4747.8999;3468;unknown
2026.04.13 07:00;4748.0;4762.5;4747.3999;4756.3999;3696;unknown
2026.04.13 08:00;4756.7002;4761.2002;4743.2998;4746.2998;3351;unknown
2026.04.13 09:00;4746.2998;4751.5;4733.2002;4737.3999;4062;unknown
2026.04.13 10:00;4737.3999;4746.2002;4730.5;4744.2002;2368;unknown
2026.04.13 11:00;4744.7998;4751.3999;4725.2002;4729.1001;3912;unknown
2026.04.13 12:00;4728.6001;4747.7998;4725.6001;4745.8999;6057;unknown
2026.04.13 13:00;4745.7998;4768.0;4743.0;4753.2998;13761;unknown
2026.04.13 14:00;4753.2002;4754.2998;4731.8999;4742.2002;8407;unknown
2026.04.13 15:00;4742.6001;4743.1001;4722.5;4736.8999;5623;unknown
2026.04.13 16:00;4737.2002;4770.6001;4731.5;4756.3999;14166;unknown
2026.04.13 17:00;4756.7002;4774.3999;4748.3999;4753.2998;12009;unknown
2026.04.13 18:00;4753.5;4764.2002;4746.1001;4762.0;2668;unknown
2026.04.13 19:00;4762.0;4770.7002;4753.7998;4765.5;3145;unknown
2026.04.13 20:00;4765.2998;4768.3999;4762.2002;4766.6001;1091;unknown
2026.04.13 22:00;4769.2998;4783.2998;4767.6001;4782.0;1333;unknown
2026.04.13 23:00;4782.0;4789.7002;4778.2002;4781.2998;2053;unknown
2026.04.14 00:00;4781.7002;4799.3999;4775.5;4792.7002;3390;unknown
2026.04.14 01:00;4792.7002;4802.7998;4784.1001;4787.2002;3839;unknown
2026.04.14 02:00;4787.1001;4800.3999;4784.2998;4797.6001;2277;unknown
2026.04.14 03:00;4797.7002;4797.7998;4787.8999;4792.2998;1150;unknown
2026.04.14 04:00;4790.0;4799.2002;4789.2002;4796.2998;1117;unknown
2026.04.14 05:00;4796.1001;4796.2998;4780.0;4782.2998;2584;unknown
2026.04.14 06:00;4782.6001;4806.2998;4782.3999;4805.3999;3622;unknown
2026.04.14 07:00;4805.3999;4820.3999;4790.8999;4800.2002;8922;unknown
2026.04.14 08:00;4799.6001;4813.7002;4797.2002;4810.0;3480;unknown
2026.04.14 09:00;4810.5;4813.0;4794.7998;4801.6001;5260;unknown
2026.04.14 10:00;4801.7002;4811.1001;4773.2998;4791.1001;6404;unknown
2026.04.14 11:00;4790.6001;4805.7998;4789.3999;4797.1001;4787;unknown
2026.04.14 12:00;4797.1001;4800.2002;4784.2002;4793.2998;6565;unknown
2026.04.14 13:00;4793.0;4828.8999;4792.8999;4818.7998;13726;unknown
2026.04.14 14:00;4818.3999;4842.0;4816.7002;4827.2998;15730;unknown
2026.04.14 15:00;4827.2998;4839.7998;4814.3999;4831.8999;8092;unknown
2026.04.14 16:00;4832.1001;4844.0;4829.0;4833.5;6345;unknown
2026.04.14 17:00;4833.3999;4867.7002;4832.8999;4859.5;15236;unknown
2026.04.14 18:00;4859.6001;4867.7998;4855.2002;4860.1001;4222;unknown
2026.04.14 19:00;4860.2998;4870.0;4860.2998;4868.7002;3359;unknown
2026.04.14 20:00;4869.2002;4870.2998;4863.0;4864.5;1559;unknown
2026.04.14 22:00;4862.7002;4874.6001;4857.2002;4859.5;2243;unknown
2026.04.14 23:00;4859.1001;4869.0;4857.5;4861.7002;2473;unknown
2026.04.15 00:00;4861.5;4864.1001;4851.6001;4859.7002;2620;unknown
2026.04.15 01:00;4860.1001;4895.3999;4852.5;4871.0;8495;unknown
