Date;Open;High;Low;Close;Volume;Source
2026.04.22 02:42;4744.645;4744.645;4744.645;4744.645;0.0;stooq
2026.04.22 03:04;4741.365;4741.365;4741.365;4741.365;0.0;stooq
2026.04.22 04:04;4752.945;4752.945;4752.945;4752.945;0.0;stooq
2026.04.22 05:04;4759.215;4759.215;4759.215;4759.215;0.0;stooq
2026.04.22 10:58;4757.775;4757.775;4757.775;4757.775;0.0;stooq
2026.04.22 11:04;4760.185;4760.185;4760.185;4760.185;0.0;stooq
2026.04.22 12:04;4749.995;4749.995;4749.995;4749.995;0.0;stooq
2026.04.22 13:25;4758.115;4758.115;4758.115;4758.115;0.0;stooq
2026.04.22 14:04;4756.535;4756.535;4756.535;4756.535;0.0;stooq
2026.04.22 15:04;4741.435;4741.435;4741.435;4741.435;0.0;stooq
2026.04.22 17:15;4737.615;4737.615;4737.615;4737.615;0.0;stooq
2026.04.22 18:04;4730.745;4730.745;4730.745;4730.745;0.0;stooq
2026.04.22 18:14;4731.165;4731.165;4731.165;4731.165;0.0;stooq
2026.04.22 19:04;4735.545;4735.545;4735.545;4735.545;0.0;stooq
2026.04.22 20:04;4736.935;4736.935;4736.935;4736.935;0.0;stooq
