Date;Open;High;Low;Close;Volume;Source
2026.04.17 03:22;4776.275;4776.275;4776.275;4776.275;0.0;stooq
2026.04.17 03:58;4787.745;4787.745;4787.745;4787.745;0.0;stooq
2026.04.17 04:04;4792.205;4792.205;4792.205;4792.205;0.0;stooq
2026.04.17 04:06;4792.855;4792.855;4792.855;4792.855;0.0;stooq
2026.04.17 04:22;4789.715;4789.715;4789.715;4789.715;0.0;stooq
2026.04.17 04:27;4790.795;4790.795;4790.795;4790.795;0.0;stooq
2026.04.17 04:28;4789.425;4789.425;4789.425;4789.425;0.0;stooq
2026.04.17 04:30;4788.865;4788.865;4788.865;4788.865;0.0;stooq
2026.04.17 04:39;4793.215;4793.215;4793.215;4793.215;0.0;stooq
2026.04.17 05:04;4791.795;4791.795;4791.795;4791.795;0.0;stooq
2026.04.17 06:01;4793.565;4793.565;4793.565;4793.565;0.0;stooq
2026.04.17 10:20;4787.015;4787.015;4787.015;4787.015;0.0;stooq
2026.04.17 11:10;4796.055;4796.055;4796.055;4796.055;0.0;stooq
2026.04.17 12:04;4791.195;4791.195;4791.195;4791.195;0.0;stooq
2026.04.17 12:35;4788.625;4788.625;4788.625;4788.625;0.0;stooq
2026.04.17 13:04;4785.375;4785.375;4785.375;4785.375;0.0;stooq
2026.04.17 14:07;4804.275;4804.275;4804.275;4804.275;0.0;stooq
2026.04.17 14:08;4802.775;4802.775;4802.775;4802.775;0.0;stooq
2026.04.17 14:29;4816.735;4816.735;4816.735;4816.735;0.0;stooq
2026.04.17 15:04;4844.585;4844.585;4844.585;4844.585;0.0;stooq
2026.04.17 18:04;4867.765;4867.765;4867.765;4867.765;0.0;stooq
2026.04.17 18:16;4871.405;4871.405;4871.405;4871.405;0.0;stooq
2026.04.17 18:24;4871.405;4871.405;4871.405;4871.405;0.0;stooq
2026.04.17 18:42;4869.635;4869.635;4869.635;4869.635;0.0;stooq
2026.04.17 19:04;4866.875;4866.875;4866.875;4866.875;0.0;stooq
2026.04.17 22:00;4854.675;4854.675;4854.675;4854.675;0.0;stooq
