Date;Open;High;Low;Close;Volume;Source
2026.04.23 03:10;4738.945;4738.945;4738.945;4738.945;0.0;stooq-resampled-5m
2026.04.23 04:00;4720.865;4720.865;4720.865;4720.865;0.0;stooq-resampled-5m
2026.04.23 05:00;4708.395;4708.395;4708.395;4708.395;0.0;stooq-resampled-5m
2026.04.23 05:50;4706.935;4706.935;4706.935;4706.935;0.0;stooq-resampled-5m
2026.04.23 06:00;4702.815;4702.815;4702.815;4702.815;0.0;stooq-resampled-5m
2026.04.23 06:40;4702.185;4702.185;4702.185;4702.185;0.0;stooq-resampled-5m
2026.04.23 07:00;4707.555;4707.555;4707.555;4707.555;0.0;stooq-resampled-5m
2026.04.23 08:25;4713.035;4713.035;4713.035;4713.035;0.0;stooq-resampled-5m
2026.04.23 09:00;4713.075;4713.075;4713.075;4713.075;0.0;stooq-resampled-5m
2026.04.23 10:00;4721.895;4721.895;4721.895;4721.895;0.0;stooq-resampled-5m
2026.04.23 10:35;4709.335;4709.335;4709.335;4709.335;0.0;stooq-resampled-5m
2026.04.23 11:00;4697.015;4697.015;4697.015;4697.015;0.0;stooq-resampled-5m
2026.04.23 17:40;4731.785;4731.785;4731.785;4731.785;0.0;stooq-resampled-5m
2026.04.23 18:00;4718.495;4718.495;4718.495;4718.495;0.0;stooq-resampled-5m
2026.04.23 19:00;4725.425;4725.425;4725.425;4725.425;0.0;stooq-resampled-5m
2026.04.23 20:00;4714.705;4714.705;4714.705;4714.705;0.0;stooq-resampled-5m
