Date;Open;High;Low;Close;Volume;Source
2026.04.14 11:45;4773.155;4775.555;4773.155;4775.555;0.0;stooq-resampled-5m
2026.04.14 11:50;4776.635;4778.505;4776.635;4778.505;0.0;stooq-resampled-5m
2026.04.14 11:55;4779.405;4780.115;4779.405;4780.115;0.0;stooq-resampled-5m
2026.04.14 12:00;4780.845;4780.845;4780.845;4780.845;0.0;stooq-resampled-5m
2026.04.14 12:05;4780.175;4783.065;4780.175;4783.065;0.0;stooq-resampled-5m
2026.04.14 12:10;4784.425;4784.425;4783.125;4783.215;0.0;stooq-resampled-5m
2026.04.14 12:15;4782.865;4782.865;4782.865;4782.865;0.0;stooq-resampled-5m
2026.04.14 12:20;4787.345;4787.345;4787.345;4787.345;0.0;stooq-resampled-5m
2026.04.14 12:35;4776.965;4776.965;4776.965;4776.965;0.0;stooq-resampled-5m
2026.04.14 12:40;4766.555;4767.365;4766.555;4767.365;0.0;stooq-resampled-5m
2026.04.14 13:00;4768.585;4770.175;4768.585;4770.175;0.0;stooq-resampled-5m
2026.04.14 15:10;4779.075;4779.075;4779.075;4779.075;0.0;stooq-resampled-5m
2026.04.14 16:00;4795.455;4795.455;4795.455;4795.455;0.0;stooq-resampled-5m
2026.04.14 16:05;4795.525;4795.525;4795.525;4795.525;0.0;stooq-resampled-5m
2026.04.14 16:30;4810.945;4810.945;4810.945;4810.945;0.0;stooq-resampled-5m
2026.04.14 16:40;4801.365;4803.445;4801.365;4803.445;0.0;stooq-resampled-5m
2026.04.14 17:00;4796.985;4796.985;4796.985;4796.985;0.0;stooq-resampled-5m
2026.04.14 17:30;4807.015;4808.455;4807.015;4808.455;0.0;stooq-resampled-5m
2026.04.14 17:40;4810.505;4810.505;4810.505;4810.505;0.0;stooq-resampled-5m
2026.04.14 17:50;4812.185;4812.185;4812.185;4812.185;0.0;stooq-resampled-5m
2026.04.14 17:55;4808.785;4810.085;4808.785;4810.085;0.0;stooq-resampled-5m
2026.04.14 18:00;4812.085;4812.085;4812.085;4812.085;0.0;stooq-resampled-5m
2026.04.14 18:05;4810.785;4810.785;4810.785;4810.785;0.0;stooq-resampled-5m
2026.04.14 18:15;4808.095;4808.095;4808.095;4808.095;0.0;stooq-resampled-5m
2026.04.14 19:00;4815.575;4815.575;4815.575;4815.575;0.0;stooq-resampled-5m
2026.04.15 04:50;4826.465;4826.465;4826.465;4826.465;0.0;stooq-resampled-5m
2026.04.15 05:00;4817.375;4817.375;4817.375;4817.375;0.0;stooq-resampled-5m
2026.04.15 09:50;4807.885;4807.885;4807.885;4807.885;0.0;stooq-resampled-5m
2026.04.15 10:00;4811.505;4811.505;4811.505;4811.505;0.0;stooq-resampled-5m
2026.04.15 10:15;4811.745;4811.745;4811.745;4811.745;0.0;stooq-resampled-5m
2026.04.15 10:35;4808.405;4808.405;4808.405;4808.405;0.0;stooq-resampled-5m
2026.04.15 10:40;4812.555;4812.555;4812.555;4812.555;0.0;stooq-resampled-5m
2026.04.15 11:00;4814.835;4814.835;4814.835;4814.835;0.0;stooq-resampled-5m
2026.04.15 13:40;4803.245;4803.245;4803.245;4803.245;0.0;stooq-resampled-5m
2026.04.15 14:00;4809.625;4809.625;4809.625;4809.625;0.0;stooq-resampled-5m
2026.04.15 14:15;4813.995;4813.995;4813.995;4813.995;0.0;stooq-resampled-5m
