Date;Open;High;Low;Close;Volume;Source
2026.04.17 03:00;4776.275;4787.745;4776.275;4787.745;0.0;stooq-resampled-1h
2026.04.17 04:00;4792.205;4793.215;4788.865;4793.215;0.0;stooq-resampled-1h
2026.04.17 05:00;4791.795;4791.795;4791.795;4791.795;0.0;stooq-resampled-1h
2026.04.17 06:00;4793.565;4793.565;4793.565;4793.565;0.0;stooq-resampled-1h
2026.04.17 10:00;4787.015;4787.015;4787.015;4787.015;0.0;stooq-resampled-1h
2026.04.17 11:00;4796.055;4796.055;4796.055;4796.055;0.0;stooq-resampled-1h
2026.04.17 12:00;4791.195;4791.195;4788.625;4788.625;0.0;stooq-resampled-1h
2026.04.17 13:00;4785.375;4785.375;4785.375;4785.375;0.0;stooq-resampled-1h
2026.04.17 14:00;4804.275;4816.735;4802.775;4816.735;0.0;stooq-resampled-1h
2026.04.17 15:00;4844.585;4844.585;4844.585;4844.585;0.0;stooq-resampled-1h
2026.04.17 18:00;4867.765;4871.405;4867.765;4869.635;0.0;stooq-resampled-1h
2026.04.17 19:00;4866.875;4866.875;4866.875;4866.875;0.0;stooq-resampled-1h
