Date;Open;High;Low;Close;Volume;Source
2026.04.16 03:48;4796.42;4837.305;4791.805;4819.245;0.0;stooq
2026.04.16 04:03;4796.42;4837.305;4791.805;4818.865;0.0;stooq
2026.04.16 04:04;4796.42;4837.305;4791.805;4820.905;0.0;stooq
2026.04.16 04:07;4796.42;4837.305;4791.805;4821.995;0.0;stooq
2026.04.16 04:14;4796.42;4837.305;4791.805;4821.645;0.0;stooq
2026.04.16 05:04;4796.42;4837.305;4791.805;4822.475;0.0;stooq
2026.04.16 05:05;4796.42;4837.305;4791.805;4823.135;0.0;stooq
2026.04.16 05:10;4826.345;4826.345;4826.345;4826.345;0.0;stooq
2026.04.16 05:19;4823.735;4823.735;4823.735;4823.735;0.0;stooq
2026.04.16 05:20;4824.375;4824.375;4824.375;4824.375;0.0;stooq
2026.04.16 05:23;4823.615;4823.615;4823.615;4823.615;0.0;stooq
